iterations,fitness,time,fevals
0,0.0223279226059,4.36155076,1000
10,0.0225283663372,6.861584824,2100
20,0.0239229160903,9.087187513,3200
30,0.024305574701,12.032708171,4300
40,0.0239007446127,14.378856734,5400
50,0.0256909557864,16.447945691,6500
60,0.0250400048681,18.486638866,7600
70,0.0255092575989,20.501224441,8700
80,0.0274949741913,22.571806102,9800
90,0.0281003079794,24.47818914,10900
100,0.0278387413915,26.777370867,12000
110,0.0279798851146,29.239044283,13100
120,0.0286434792939,31.242216372,14200
130,0.0295770515387,33.217614802,15300
140,0.0292191841008,35.144958653,16400
150,0.0284272293788,37.111696369,17500
160,0.0297694117553,39.212995296,18600
170,0.0307483857552,41.386171455,19700
180,0.0304477980371,43.308046865,20800
190,0.0308032730145,45.404356291,21900
200,0.0306059156759,47.514796719,23000
210,0.0304532854314,49.489685892,24100
220,0.0315513859595,51.401903409,25200
230,0.0311306961559,53.331862483,26300
240,0.0318143216283,55.265780847,27400
250,0.0310179553527,57.16858395,28500
260,0.0319251027621,59.227788934,29600
270,0.0307738215331,61.328083523,30700
280,0.0315236006385,63.346948748,31800
290,0.0306178890147,65.511307312,32900
300,0.030853945986,67.582169937,34000
310,0.0325595993798,69.819321022,35100
320,0.0321214201845,71.767749994,36200
330,0.0328857161036,73.86075024,37300
340,0.0332525937148,75.793825571,38400
350,0.0344459554828,77.754806696,39500
360,0.0331580525534,79.754815637,40600
370,0.0324575343564,81.734588327,41700
380,0.0326783326632,83.674009298,42800
390,0.0334863531888,85.584681542,43900
400,0.0344432742209,87.561099604,45000
410,0.033359548492,89.550067291,46100
420,0.033572632315,91.533203264,47200
430,0.0348963001408,93.587819961,48300
440,0.0347258693539,95.554194125,49400
450,0.0345343396264,97.637713489,50500
460,0.0347430173006,100.027847803,51600
470,0.0346446878142,102.130592905,52700
480,0.0347643796431,104.131210857,53800
490,0.0345689849133,106.245968242,54900
500,0.0336316257847,108.292943423,56000
510,0.0344253674846,110.291593617,57100
520,0.0354771555575,112.518215481,58200
530,0.034318048926,114.601518724,59300
540,0.0344774054321,116.794846388,60400
550,0.0358271674859,118.997051026,61500
560,0.0364722950819,121.765236227,62600
570,0.0344255247582,123.881455629,63700
580,0.0346819737412,125.941523151,64800
590,0.0353773711692,128.002613349,65900
600,0.0356216949978,130.16740684,67000
610,0.0366915048457,132.831818804,68100
620,0.034916474634,135.418477299,69200
630,0.0356007297397,137.336168627,70300
640,0.0350356771068,139.403543587,71400
650,0.0364106126722,141.325534741,72500
660,0.0360560369748,143.283107777,73600
670,0.0352844662034,145.304405573,74700
680,0.0359358964134,147.32100516,75800
690,0.0356290585405,149.356163898,76900
700,0.036377483904,151.478176421,78000
710,0.0361489294272,153.438255908,79100
720,0.0367321003702,155.316956055,80200
730,0.0370363009758,157.256885552,81300
740,0.0354342976086,159.185237496,82400
750,0.0361646335259,161.081387447,83500
