iterations,fitness,time,fevals
0,0.0254711440645,0.000907798,561
10,0.029437877047,0.001798099,1016
20,0.0337513818676,0.002660249,1468
30,0.0310763066784,0.003564527,1922
40,0.0351041301101,0.00445364700001,2389
50,0.0368125892684,0.00669764800001,2847
60,0.0361434571753,0.00759993200001,3305
70,0.0404954538461,0.00846931600001,3764
80,0.0419992163961,0.00935430300001,4230
90,0.0423816305901,0.01023585,4678
100,0.0419126430752,0.011203734,5135
110,0.0417968797053,0.017538446,5601
120,0.0419056104863,0.018378147,6042
130,0.0414211700378,0.019243827,6505
140,0.0435738790943,0.020130715,6974
150,0.0480042581784,0.020947487,7422
160,0.0471050520934,0.021793825,7877
170,0.0449688240513,0.022667269,8338
180,0.0458336795822,0.028554204,8794
190,0.0433777539143,0.029379363,9253
200,0.0444165446896,0.030194985,9699
210,0.0478256940927,0.031029545,10161
220,0.0467758450744,0.03193489,10620
230,0.0480122935211,0.032762336,11070
240,0.0493254829127,0.033574515,11539
250,0.047889329562,0.038448167,11986
260,0.0480493139549,0.039297011,12459
270,0.0478939575299,0.04012474,12921
280,0.0487140922551,0.0409352,13386
290,0.0458878153995,0.041802244,13838
300,0.0460675687283,0.042611266,14302
310,0.0515605244798,0.046617578,14762
320,0.0492811991905,0.051008789,15208
330,0.0515085094124,0.051856147,15661
340,0.0527458935909,0.052676462,16112
350,0.0517483309516,0.053459484,16565
360,0.0532634678357,0.054262801,17028
370,0.0606574096855,0.055092436,17486
380,0.0587494284284,0.059576903,17946
390,0.0566705778842,0.060413888,18409
400,0.0542493068684,0.06137489,18862
410,0.0508696725322,0.06224515,19315
420,0.0537783014327,0.063200488,19782
430,0.0519993038702,0.06446342,20239
440,0.0601360537635,0.065329317,20688
450,0.0555226506714,0.067488479,21134
460,0.0591790492155,0.073204711,21595
470,0.0569968401276,0.074108073,22065
480,0.0547790779958,0.074946443,22506
490,0.0547757319267,0.075768014,22958
500,0.0494228862719,0.076632787,23410
510,0.0505660767395,0.078938592,23865
520,0.056012096027,0.079778617,24308
530,0.0548441373811,0.080584635,24755
540,0.0547017364125,0.081420879,25216
550,0.0513920781296,0.082439129,25662
560,0.0473767793204,0.083270667,26118
570,0.0460457965134,0.084134147,26582
580,0.0449746771029,0.087976012,27043
590,0.0459126582512,0.088844397,27497
600,0.0462641599305,0.089724064,27968
610,0.0482171043168,0.090562372,28434
620,0.0471912740128,0.091426181,28890
630,0.0489523718913,0.092268059,29337
640,0.0526429612862,0.093073738,29800
650,0.047654039801,0.095199086,30259
660,0.0526395088741,0.096038807,30709
670,0.0509595753546,0.096940837,31172
680,0.0489961969706,0.097999431,31627
690,0.0534971017915,0.098817603,32094
700,0.0524021564522,0.099648537,32551
710,0.0577223239695,0.107608171,32998
720,0.0609597134536,0.10846867,33462
730,0.0571829120311,0.109379593,33911
740,0.0540533411101,0.110194072,34359
750,0.0551148824945,0.111010053,34810
760,0.0519043073012,0.111802084,35256
770,0.057066042528,0.112604575,35712
780,0.054160049637,0.114729669,36155
790,0.0519597092527,0.115542881,36636
800,0.0543041744368,0.116334505,37087
810,0.057306654963,0.117140989,37536
820,0.0534089967636,0.11808333,37993
830,0.0565138037137,0.118868891,38455
840,0.0563571155294,0.119666197,38908
850,0.0596977182582,0.122475928,39373
860,0.0626284897706,0.123319046,39821
870,0.0626284897706,0.124066383,40289
880,0.0599407285112,0.12476504,40738
890,0.0557653887014,0.125636712,41203
900,0.0555951792608,0.12651982,41657
910,0.0658958621039,0.12863453,42117
920,0.0567721301298,0.129434595,42581
930,0.0612032103164,0.131024629,43051
940,0.0535804827885,0.13188967,43495
950,0.0502804966777,0.132778557,43968
960,0.0532538710763,0.133607866,44418
970,0.0589802147105,0.134416132,44877
980,0.0599670097604,0.142383322,45331
990,0.0520517970303,0.143268262,45798
1000,0.051173950953,0.144137575,46241
1010,0.0514931373005,0.144964073,46703
1020,0.0511356571657,0.145827135,47151
1030,0.0555713494773,0.146684476,47615
1040,0.0565687565526,0.147506833,48077
1050,0.053706944809,0.14974057,48534
1060,0.0548699747957,0.150553633,48995
1070,0.0581322269018,0.15129407,49437
1080,0.0572422328632,0.152115967,49890
1090,0.0510222912391,0.152920319,50348
1100,0.0551849201074,0.15370884,50803
1110,0.0523312727136,0.155822711,51266
1120,0.0545854108757,0.156634167,51722
1130,0.0572368119903,0.157500373,52187
1140,0.0579956026561,0.158288135,52650
1150,0.0622528888412,0.159112244,53109
1160,0.0599769992898,0.159918048,53558
1170,0.0596096544131,0.160705796,54007
1180,0.0576286458344,0.162973282,54454
1190,0.0551792806002,0.16380096,54903
1200,0.0572193502603,0.164600523,55361
1210,0.0611167652967,0.165394419,55822
1220,0.0575929291621,0.166304957,56286
1230,0.0524806308788,0.167119747,56720
1240,0.0522079585461,0.167895496,57182
1250,0.0622113812564,0.170012073,57649
1260,0.0583000918937,0.170879519,58110
1270,0.0591368748568,0.171712497,58565
1280,0.0546765781339,0.172509583,59022
1290,0.0551430706855,0.17332195,59478
1300,0.0550891877492,0.174188487,59931
1310,0.0598987787477,0.176278307,60377
1320,0.0600512159448,0.177079872,60830
1330,0.0623825495742,0.177910784,61279
1340,0.0558523475876,0.178762541,61741
1350,0.0603374105473,0.17955773,62194
1360,0.0675266580382,0.180394638,62640
1370,0.0635499657835,0.181262021,63102
1380,0.0635499657835,0.184046391,63569
1390,0.06084216149,0.18563084,64017
1400,0.0602854621171,0.186459595,64466
1410,0.0563808173568,0.187258444,64932
1420,0.063918245708,0.188108912,65376
1430,0.0564416685094,0.188911665,65822
1440,0.0556338780002,0.189937388,66287
1450,0.055245457575,0.196050674,66756
1460,0.0552194551659,0.196855883,67205
1470,0.0482447225221,0.197804842,67654
1480,0.0480783312763,0.202703942,68111
1490,0.0459353250597,0.203522517,68561
1500,0.0490119228459,0.204344381,69021
1510,0.0493856879607,0.206555769,69483
1520,0.0489589905049,0.207455511,69922
1530,0.0489974020713,0.208270298,70374
1540,0.0476445793825,0.209096947,70826
1550,0.0450176428395,0.209938026,71276
1560,0.0525995113845,0.210809864,71739
1570,0.048812500506,0.211671434,72188
1580,0.0462096421208,0.21398025,72635
1590,0.0493172716527,0.214822891,73092
1600,0.0510576860616,0.215651251,73541
1610,0.0479143175965,0.216448909,73994
1620,0.0541364678734,0.217265193,74450
1630,0.060062071803,0.218113708,74917
1640,0.0552464573273,0.218929646,75358
1650,0.0604428930429,0.221151591,75824
1660,0.0521714360244,0.222004883,76271
1670,0.0568499543097,0.222875216,76738
1680,0.0531686231647,0.223671181,77193
1690,0.0609290466839,0.22706906,77657
1700,0.0683127739922,0.227880236,78106
1710,0.0627820854488,0.231753494,78563
1720,0.0626544692107,0.232530989,79008
1730,0.0579186857948,0.233339622,79464
1740,0.0541738420645,0.234158959,79913
1750,0.0561250270577,0.234972077,80377
1760,0.054343128837,0.235760408,80837
1770,0.0535052129441,0.236606028,81296
1780,0.0595910010045,0.238765601,81766
1790,0.0570100613581,0.239559017,82230
1800,0.0625147845629,0.240415276,82698
1810,0.0578970597912,0.241191242,83154
1820,0.0621418667303,0.242075596,83605
1830,0.0543797831613,0.242953555,84058
1840,0.0550482307239,0.244362319,84509
1850,0.0486717809608,0.24663371,84964
1860,0.052212220764,0.247490688,85427
1870,0.0535944416083,0.248318033,85874
1880,0.0530282354054,0.249226523,86334
1890,0.0561303002052,0.250074098,86788
1900,0.056008978636,0.25088684,87230
1910,0.0591016601097,0.258676432,87684
1920,0.0587918980771,0.25949396,88137
1930,0.0578788081282,0.260297526,88602
1940,0.0629101214281,0.261078141,89063
1950,0.0570530579958,0.26191719,89503
1960,0.0531477388376,0.262776568,89965
1970,0.055443638409,0.263554621,90436
1980,0.0570567347992,0.266025588,90895
1990,0.0574859114896,0.266846213,91344
2000,0.0541442275431,0.267611614,91802
2010,0.0577919878328,0.268419124,92267
2020,0.0547827276964,0.269206763,92739
2030,0.0580788908644,0.270078493,93181
2040,0.0572108916127,0.271066125,93635
2050,0.0530030711781,0.275911876,94084
2060,0.0552803537889,0.276791024,94543
2070,0.0498160886027,0.277603617,95003
2080,0.0574050826678,0.278412248,95464
2090,0.0565601624348,0.279252403,95927
2100,0.0613779196178,0.280112509,96382
2110,0.0561585041837,0.282160146,96824
2120,0.0511835518498,0.282988933,97265
2130,0.0575208131097,0.283846496,97726
2140,0.058318332983,0.284667057,98182
2150,0.0546701032259,0.285468936,98630
2160,0.0595434886885,0.286268049,99087
2170,0.0511230441033,0.287103499,99540
2180,0.0607032892579,0.289333377,99993
2190,0.0650751790244,0.290115809,100448
2200,0.0673037868592,0.290897264,100900
2210,0.0652879709443,0.291697175,101355
2220,0.0656651285574,0.292435521,101817
2230,0.0654930206505,0.293184673,102270
2240,0.0624765521593,0.293953559,102728
2250,0.0597970049323,0.29654258,103194
2260,0.0626811575162,0.29740955,103643
2270,0.0570727068415,0.298308395,104085
2280,0.0572214895736,0.299096647,104541
2290,0.0582709135248,0.299969208,104992
2300,0.0577331114221,0.300770719,105450
2310,0.0577320639477,0.308198092,105896
2320,0.0568139969308,0.309054024,106360
2330,0.0544955520799,0.30987084,106822
2340,0.0557659010538,0.310705892,107268
2350,0.0537217931661,0.311513871,107739
2360,0.053368140192,0.312363049,108201
2370,0.0558557702227,0.317224666,108652
2380,0.0553845195425,0.319712753,109118
2390,0.052133067694,0.320555259,109566
2400,0.0509058866779,0.321417078,110029
2410,0.0585817319259,0.32231051,110483
2420,0.0566274463709,0.32323291,110938
2430,0.0551981401289,0.324034807,111371
2440,0.0555224132356,0.324868809,111828
2450,0.0546464704545,0.327038844,112282
2460,0.0533315177565,0.327853161,112724
2470,0.0558294584328,0.328687553,113179
2480,0.0492891261738,0.329653911,113649
2490,0.0495982770401,0.33055496,114113
2500,0.0597224413555,0.331394655,114562
2510,0.0537824570165,0.333487938,115024
2520,0.0565569642704,0.334310522,115471
2530,0.0541452684483,0.335119003,115924
2540,0.0533537664143,0.335921977,116385
2550,0.0577611836571,0.336758302,116849
2560,0.0581539569158,0.337607895,117314
2570,0.0547534735708,0.338417153,117767
2580,0.0575032307574,0.340540077,118219
2590,0.053737316032,0.341355497,118660
2600,0.05319999795,0.342204707,119125
2610,0.0563439332587,0.34298704,119581
2620,0.0580572381405,0.343941384,120030
2630,0.0586467030862,0.344714382,120485
2640,0.0633644946886,0.345498411,120932
2650,0.0610270982413,0.347553472,121384
2660,0.0605740858847,0.348370569,121840
2670,0.060456098318,0.349151657,122294
2680,0.0569875965126,0.349974867,122738
2690,0.0598851849208,0.350833802,123204
2700,0.0583145010534,0.351614515,123654
2710,0.0510784547968,0.359799473,124122
2720,0.0629565543724,0.360579074,124585
2730,0.0622012180379,0.361366209,125057
2740,0.0607468472249,0.362182839,125521
2750,0.0581872212467,0.362972785,125980
2760,0.0575202321261,0.363809874,126427
2770,0.0590339207254,0.364595283,126875
2780,0.0618690151381,0.374299177,127341
2790,0.0644092641404,0.375114621,127791
2800,0.0627759392893,0.37593502,128234
2810,0.0659005113398,0.376742411,128689
2820,0.0560189733721,0.377800565,129152
2830,0.0626356545119,0.378717364,129610
2840,0.0637093212311,0.379562574,130061
2850,0.0599653719184,0.381649724,130521
2860,0.0672655362731,0.382528827,130975
2870,0.0668438728374,0.383797968,131441
2880,0.0668438728374,0.388921762,131905
2890,0.0665551007779,0.389747368,132358
2900,0.0626819753567,0.390595003,132819
2910,0.0625199531546,0.395338836,133269
2920,0.062096448241,0.396158071,133717
2930,0.0595018573789,0.397699773,134161
2940,0.0795214838043,0.398501654,134619
2950,0.0776439036152,0.399251877,135070
2960,0.0762209607872,0.400009042,135534
2970,0.0628029138031,0.400797121,135985
2980,0.0676591086894,0.407052593,136447
2990,0.0660805136584,0.407857137,136908
3000,0.0618276661492,0.408629483,137365
