iterations,fitness,time,fevals
0,0.0186061470566,1.42370000003e-05,11
10,0.0185982549537,4.35729999992e-05,21
20,0.0180809208283,6.61389999994e-05,31
30,0.0192464937838,7.72120000008e-05,41
40,0.019955052635,0.000103129000001,51
50,0.0204257980585,0.000118576000002,61
60,0.0207989273598,0.000130051000003,71
70,0.0214092219019,0.000141102000004,81
80,0.0227221553954,0.000150955000004,91
90,0.0232854421775,0.000162029000004,101
100,0.023573215677,0.000173058000005,111
110,0.024261502538,0.000184289000005,121
120,0.0247369572163,0.000195102000005,131
130,0.0251499853956,0.000208408000004,141
140,0.0255671845078,0.000223729000005,151
150,0.0257683910591,0.000235624000005,161
160,0.0261740205621,0.000246928000006,171
170,0.026445474129,0.000257984000006,181
180,0.026445474129,0.000269693000005,191
190,0.026445474129,0.000281136000005,201
200,0.0265702507758,0.000293941000006,211
210,0.0270429922845,0.000305548000005,221
220,0.0270444470092,0.000317212000006,231
230,0.0270657649801,0.000329558000006,241
240,0.0272926847372,0.000340747000006,251
250,0.0286482955624,0.000353075000007,261
260,0.0287620333692,0.000364502000007,271
270,0.0293792006043,0.000378503000007,281
280,0.0294569218302,0.000390868000007,291
290,0.0302068125766,0.000402114000007,301
300,0.030582514449,0.000414405000006,311
310,0.0313918095351,0.000426074000007,321
320,0.0313918095351,0.000439225000006,331
330,0.0321471370489,0.000451084000005,341
340,0.0321471370489,0.000464020000006,351
350,0.0324687130637,0.000489437000006,361
360,0.0327444301369,0.000508106000005,371
370,0.0329875022692,0.000521400000006,381
380,0.0329875022692,0.000534425000005,391
390,0.0329992644048,0.000547581000005,401
400,0.0329992644048,0.000560158000004,411
410,0.0329992644048,0.000572087000005,421
420,0.0329992644048,0.000585255000006,431
430,0.0329992644048,0.000597823000007,441
440,0.0331182298386,0.000615818000007,451
450,0.0337375413283,0.000640864000008,461
460,0.0337375413283,0.000656277000008,471
470,0.0337456362673,0.000669637000007,481
480,0.0337456362673,0.000682900000008,491
490,0.0340352740421,0.000696328000007,501
500,0.0342117237235,0.000709792000007,511
510,0.0342977681006,0.000724719000008,521
520,0.0347363110659,0.000742334000009,531
530,0.035417793298,0.000765889000009,541
540,0.035417793298,0.000788706000009,551
550,0.0354442621075,0.000804213000009,561
560,0.0354442621075,0.00081751100001,571
570,0.0354442621075,0.000852216000011,581
580,0.0358917639612,0.000871304000011,591
590,0.0361855136019,0.00091015400001,601
600,0.0361855136019,0.000931069000011,611
610,0.0364604873465,0.00094855700001,621
620,0.0364604873465,0.000961090000009,631
630,0.0364604873465,0.000980431000009,641
640,0.0364887696424,0.00103650200001,651
650,0.0364887696424,0.00107019800001,661
660,0.0365349096412,0.00112660700001,671
670,0.0365349096412,0.00113966100001,681
680,0.0365349096412,0.00115176400001,691
690,0.0365349096412,0.00116409400001,701
700,0.0365490967649,0.00117960800001,711
710,0.0365490967649,0.00119719900001,721
720,0.0368675720352,0.00121287700001,731
730,0.0373606178528,0.00122899000001,741
740,0.0375073434647,0.00124625300001,751
750,0.0375073434647,0.00126358600001,761
760,0.0375073434647,0.00128058600001,771
770,0.03754202803,0.00129685000001,781
780,0.03754202803,0.00131345900001,791
790,0.0375964400304,0.00133061500001,801
800,0.0375964400304,0.00136806900001,811
810,0.038053274444,0.00138941100001,821
820,0.038053274444,0.00140818500001,831
830,0.038053274444,0.00145906600001,841
840,0.038053274444,0.00148672500001,851
850,0.038053274444,0.00150858500001,861
860,0.0380870722121,0.00152585200001,871
870,0.0380870722121,0.00154405400001,881
880,0.0380870722121,0.00157522900001,891
890,0.0380870722121,0.001598731,901
900,0.0380870722121,0.001616288,911
910,0.0387849892512,0.00163156100001,921
920,0.0387849892512,0.00164908600001,931
930,0.0387849892512,0.00166677400001,941
940,0.0387849892512,0.00168410700001,951
950,0.0387849892512,0.00170186500001,961
960,0.0388650030268,0.00172239900001,971
970,0.0388650827222,0.00173948200001,981
980,0.0391316782718,0.00177327000001,991
990,0.0392130283518,0.00179943700001,1001
1000,0.0392130283518,0.00181836000001,1011
1010,0.0392189768202,0.00183701400001,1021
1020,0.0397235150574,0.00185452300001,1031
1030,0.0397235150574,0.00187293300001,1041
1040,0.0397235150574,0.00189163700001,1051
1050,0.0398678267698,0.00192327500001,1061
1060,0.0403838942196,0.00195025200001,1071
1070,0.0403838942196,0.00196916200001,1081
1080,0.0403838942196,0.00198772000001,1091
1090,0.0403838942196,0.00200633400001,1101
1100,0.0405122131537,0.00202401500001,1111
1110,0.0405122131537,0.00204295100001,1121
1120,0.0405122131537,0.002061258,1131
1130,0.0405122131537,0.002079503,1141
1140,0.0405122131537,0.002097589,1151
1150,0.0406321720279,0.002115291,1161
1160,0.0408507275113,0.002132805,1171
1170,0.0408507275113,0.002151303,1181
1180,0.0408507275113,0.00216988,1191
1190,0.0408507275113,0.00219105,1201
1200,0.0408507275113,0.002209704,1211
1210,0.0408601481197,0.002227342,1221
1220,0.0408601481197,0.002252563,1231
1230,0.0408601481197,0.002271825,1241
1240,0.0410637341265,0.002290694,1251
1250,0.0411596575867,0.002310984,1261
1260,0.0411596575867,0.002349662,1271
1270,0.0411596575867,0.002368504,1281
1280,0.0412771517535,0.002391787,1291
1290,0.0412771517535,0.002410737,1301
1300,0.0414368966019,0.00242869,1311
1310,0.041554839265,0.002446238,1321
1320,0.041554839265,0.00246519,1331
1330,0.041554839265,0.002484128,1341
1340,0.041554839265,0.002502625,1351
1350,0.041554839265,0.002521007,1361
1360,0.041554839265,0.002544422,1371
1370,0.041554839265,0.002562589,1381
1380,0.0415588879724,0.002580202,1391
1390,0.0415588879724,0.002597872,1401
1400,0.0415588879724,0.002616837,1411
1410,0.0415588879724,0.002641381,1421
1420,0.0415588879724,0.002660484,1431
1430,0.0415588879724,0.002691715,1441
1440,0.0416929205572,0.002709635,1451
1450,0.0416929205572,0.002732806,1461
1460,0.0416929205572,0.002749801,1471
1470,0.0416929205572,0.002766739,1481
1480,0.0416929205572,0.002783418,1491
1490,0.041955225343,0.002799147,1501
1500,0.041955225343,0.002815521,1511
