iterations,fitness,time,fevals
0,13.0,1.76889999999e-05,11
10,17.0,4.3142e-05,21
20,17.0,8.01180000005e-05,31
30,17.0,0.000101470000001,41
40,17.0,0.000132042000001,51
50,17.0,0.000143844000001,61
60,17.0,0.000155790000001,71
70,17.0,0.000169264000001,81
80,17.0,0.000198961000001,91
90,17.0,0.000212128,101
100,17.0,0.00022302,111
110,19.0,0.000235215,121
120,19.0,0.000248662000001,131
130,20.0,0.000260381,141
140,25.0,0.000272501,151
150,25.0,0.000282331000001,161
160,25.0,0.000292368000001,171
170,25.0,0.00030172,181
180,25.0,0.000310731000001,191
190,25.0,0.000319254000001,201
200,25.0,0.000327358000001,211
210,25.0,0.000337079000001,221
220,25.0,0.000350743000001,231
230,25.0,0.000359561000001,241
240,25.0,0.000368655000001,251
250,25.0,0.000378261000001,261
260,25.0,0.000386766000001,271
270,26.0,0.000395833000002,281
280,26.0,0.000407915000002,291
290,26.0,0.000417610000002,301
300,27.0,0.000426391000002,311
310,27.0,0.000436975000002,321
320,27.0,0.000450435000002,331
330,27.0,0.000461294000002,341
340,27.0,0.000471024000001,351
350,27.0,0.000480616000002,361
360,27.0,0.000489567000002,371
370,27.0,0.000499261000003,381
380,27.0,0.000511508000002,391
390,27.0,0.000537113000003,401
400,29.0,0.000559168000003,411
410,29.0,0.000579501000003,421
420,29.0,0.000788305000004,431
430,29.0,0.000817718000004,441
440,29.0,0.000843519000004,451
450,30.0,0.003492917,461
460,34.0,0.003525759,471
470,34.0,0.00354388,481
480,34.0,0.003560013,491
490,34.0,0.003581031,501
500,35.0,0.003596283,511
510,35.0,0.003612303,521
520,35.0,0.003628605,531
530,35.0,0.003644792,541
540,35.0,0.003661747,551
550,35.0,0.003678067,561
560,35.0,0.003693022,571
570,36.0,0.003707984,581
580,36.0,0.00372353,591
590,39.0,0.003738606,601
600,39.0,0.003757872,611
610,40.0,0.003773222,621
620,45.0,0.00380422,631
630,45.0,0.003820327,641
640,45.0,0.003836013,651
650,45.0,0.003852022,661
660,45.0,0.003867878,671
670,45.0,0.003883024,681
680,45.0,0.003898844,691
690,45.0,0.003932825,701
700,45.0,0.003965093,711
710,45.0,0.003990469,721
720,45.0,0.004006187,731
730,45.0,0.004032089,741
740,45.0,0.004048698,751
750,45.0,0.004068129,761
760,45.0,0.004096567,771
770,45.0,0.004124646,781
780,45.0,0.004141839,791
790,45.0,0.004234448,801
800,45.0,0.011368957,811
810,45.0,0.011388213,821
820,45.0,0.011404833,831
830,45.0,0.011421548,841
840,45.0,0.011437684,851
850,45.0,0.011457811,861
860,45.0,0.011516194,871
870,45.0,0.011532991,881
880,45.0,0.011549045,891
890,46.0,0.011564128,901
900,46.0,0.011579681,911
910,46.0,0.011615692,921
920,46.0,0.011655921,931
930,47.0,0.011678577,941
940,47.0,0.011696078,951
950,48.0,0.011740207,961
960,48.0,0.011820586,971
970,48.0,0.011851831,981
980,48.0,0.011867818,991
990,48.0,0.011899957,1001
1000,48.0,0.011915549,1011
1010,48.0,0.011931056,1021
1020,48.0,0.011948108,1031
1030,48.0,0.011963292,1041
1040,48.0,0.011988173,1051
1050,48.0,0.012020745,1061
1060,48.0,0.012043199,1071
1070,48.0,0.012060943,1081
1080,48.0,0.012077324,1091
1090,48.0,0.012099717,1101
1100,48.0,0.012116299,1111
1110,48.0,0.012148896,1121
1120,48.0,0.012171016,1131
1130,48.0,0.012203969,1141
1140,48.0,0.012219993,1151
1150,48.0,0.012235624,1161
1160,48.0,0.012250925,1171
1170,48.0,0.012266546,1181
1180,49.0,0.012297589,1191
1190,49.0,0.012314628,1201
1200,49.0,0.012330814,1211
1210,49.0,0.0123517,1221
1220,49.0,0.012367216,1231
1230,49.0,0.012383463,1241
1240,49.0,0.01239899,1251
1250,49.0,0.012414597,1261
1260,49.0,0.012429567,1271
1270,49.0,0.012444869,1281
1280,49.0,0.012465713,1291
1290,49.0,0.012484081,1301
1300,49.0,0.012502209,1311
1310,49.0,0.012520099,1321
1320,49.0,0.012537294,1331
1330,49.0,0.012553036,1341
1340,49.0,0.012568075,1351
1350,49.0,0.012584025,1361
1360,49.0,0.012600069,1371
1370,49.0,0.012615546,1381
1380,49.0,0.012630633,1391
