iterations,fitness,time,fevals
0,15.0,6.55350000001e-05,11
10,15.0,9.71070000002e-05,21
20,15.0,0.000127763,31
30,15.0,0.000166732,41
40,15.0,0.000200666,51
50,15.0,0.000229997,61
60,15.0,0.000260681,71
70,15.0,0.000290272,81
80,15.0,0.000321471,91
90,15.0,0.000350354,101
100,15.0,0.000378879,111
110,15.0,0.000408702,121
120,15.0,0.000441115,131
130,15.0,0.000469806,141
140,15.0,0.000510011,151
150,16.0,0.000540616,161
160,16.0,0.000569661000001,171
170,16.0,0.000598886000001,181
180,16.0,0.000628003000001,191
190,16.0,0.000658374000001,201
200,16.0,0.000689534000001,211
210,16.0,0.000718574000001,221
220,16.0,0.000747818000002,231
230,17.0,0.000791452000001,241
240,17.0,0.000821605000001,251
250,17.0,0.000851178000001,261
260,18.0,0.000881950000001,271
270,18.0,0.000913353000001,281
280,18.0,0.000944335000002,291
290,19.0,0.000973477000002,301
300,19.0,0.001061675,311
310,19.0,0.001108071,321
320,19.0,0.001144266,331
330,19.0,0.001174812,341
340,19.0,0.00120634,351
350,19.0,0.001235331,361
360,19.0,0.001264603,371
370,19.0,0.001296716,381
380,19.0,0.001327202,391
390,19.0,0.001356371,401
400,19.0,0.001384925,411
410,19.0,0.001413997,421
420,20.0,0.001443032,431
430,20.0,0.001471489,441
440,20.0,0.00150063,451
450,20.0,0.001532083,461
460,20.0,0.001562183,471
470,20.0,0.001622501,481
480,20.0,0.001677374,491
490,21.0,0.00171144,501
500,21.0,0.001741461,511
510,22.0,0.001771191,521
520,22.0,0.001800486,531
530,22.0,0.001831979,541
540,22.0,0.001861096,551
550,22.0,0.001890067,561
560,22.0,0.001926933,571
570,22.0,0.001956334,581
580,24.0,0.001986549,591
590,24.0,0.002031428,601
600,24.0,0.002062547,611
610,24.0,0.002093853,621
620,24.0,0.002122557,631
630,24.0,0.002151856,641
640,24.0,0.002183192,651
650,24.0,0.002212594,661
660,24.0,0.002241342,671
670,24.0,0.00227028,681
680,24.0,0.00230168,691
690,24.0,0.002333191,701
700,24.0,0.002364212,711
710,24.0,0.002394233,721
720,24.0,0.002423514,731
730,24.0,0.002452244,741
740,24.0,0.002480498,751
750,24.0,0.002522756,761
760,24.0,0.002554026,771
770,25.0,0.00258426,781
780,25.0,0.002645846,791
790,25.0,0.00270569,801
800,25.0,0.002749844,811
810,25.0,0.002794903,821
820,25.0,0.002827412,831
830,25.0,0.002889953,841
840,25.0,0.00292027,851
850,25.0,0.002949411,861
860,25.0,0.002981548,871
870,26.0,0.003016321,881
880,26.0,0.003045043,891
890,26.0,0.003074137,901
900,27.0,0.003132865,911
910,27.0,0.003162151,921
920,27.0,0.003192332,931
