iterations,fitness,time,fevals
0,20.0,0.000694850000002,650
10,23.0,0.005351601,1200
20,22.0,0.005949935,1759
30,23.0,0.00785203500001,2308
40,23.0,0.00842016000001,2862
50,24.0,0.013081119,3409
60,25.0,0.013568248,3964
70,25.0,0.014053834,4520
80,25.0,0.014513812,5063
90,26.0,0.014925603,5610
100,25.0,0.015359027,6165
110,27.0,0.015807135,6713
120,26.0,0.016231008,7262
130,26.0,0.016638207,7808
140,26.0,0.017060418,8360
150,26.0,0.017459807,8906
160,26.0,0.017839937,9457
170,27.0,0.018247407,10003
180,27.0,0.019954336,10550
190,28.0,0.020354245,11097
200,26.0,0.020712011,11645
210,26.0,0.02108107,12203
220,27.0,0.021453016,12753
230,27.0,0.021843345,13304
240,27.0,0.022209393,13852
250,27.0,0.0225999,14404
260,27.0,0.028743631,14949
270,27.0,0.029135524,15496
280,27.0,0.029504478,16036
290,27.0,0.029875823,16584
300,28.0,0.030255628,17134
310,27.0,0.030613807,17681
320,28.0,0.030970846,18225
330,28.0,0.035488745,18772
340,28.0,0.035892995,19323
350,28.0,0.036294554,19874
360,29.0,0.03668478,20415
370,29.0,0.037127576,20959
380,29.0,0.037532663,21509
390,28.0,0.038258292,22062
400,28.0,0.038714194,22612
410,28.0,0.040937222,23159
420,29.0,0.041468319,23706
430,28.0,0.042111286,24245
440,28.0,0.042631843,24785
450,29.0,0.04342407,25336
460,29.0,0.043838923,25885
470,29.0,0.044216807,26442
480,30.0,0.045960444,26981
490,30.0,0.046340287,27534
500,30.0,0.046727036,28085
510,30.0,0.047089297,28633
520,33.0,0.047480932,29185
530,34.0,0.047862745,29739
540,34.0,0.048241313,30293
550,34.0,0.048628071,30837
560,35.0,0.054583578,31378
570,34.0,0.05517053,31924
580,34.0,0.055551557,32468
590,34.0,0.055926423,33011
600,35.0,0.056287276,33561
610,34.0,0.056644841,34106
620,34.0,0.057005857,34646
630,35.0,0.058745468,35193
640,35.0,0.059148598,35741
650,35.0,0.059526949,36299
660,35.0,0.059903805,36836
670,35.0,0.060261297,37383
680,35.0,0.060621033,37928
690,35.0,0.060996531,38471
700,35.0,0.06136842,39014
710,35.0,0.06709952,39556
720,36.0,0.067492225,40108
730,36.0,0.067871139,40658
740,36.0,0.068256804,41201
750,36.0,0.068647859,41741
760,36.0,0.069072806,42298
770,37.0,0.069452865,42840
780,36.0,0.076240646,43394
790,36.0,0.076650911,43937
800,36.0,0.076997193,44483
810,37.0,0.077355896,45032
820,36.0,0.077725528,45574
830,37.0,0.078088773,46134
840,37.0,0.078464307,46675
850,37.0,0.078872053,47217
860,37.0,0.087011156,47767
870,37.0,0.08749235,48317
880,37.0,0.087919315,48865
890,37.0,0.088351341,49407
900,37.0,0.08879436,49948
910,37.0,0.089238658,50499
920,38.0,0.089636819,51043
930,38.0,0.097773004,51594
940,39.0,0.098171268,52139
950,38.0,0.098543498,52675
960,38.0,0.098915904,53231
970,39.0,0.099276984,53771
980,39.0,0.099640363,54311
990,39.0,0.10001607,54860
1000,39.0,0.100388003,55406
1010,39.0,0.106454691,55951
1020,39.0,0.106917256,56497
1030,40.0,0.107424548,57048
1040,40.0,0.107910261,57596
1050,40.0,0.108393408,58147
1060,41.0,0.10877531,58697
1070,41.0,0.109139107,59250
1080,41.0,0.109486015,59800
1090,41.0,0.109871616,60351
1100,41.0,0.110241396,60913
1110,42.0,0.110612563,61454
1120,41.0,0.110959717,62003
1130,41.0,0.11131161,62556
1140,41.0,0.111789147,63110
1150,41.0,0.112172628,63662
1160,42.0,0.118121035,64205
1170,42.0,0.118535419,64747
1180,42.0,0.118926601,65300
1190,43.0,0.119302719,65850
1200,43.0,0.119664652,66396
1210,43.0,0.12007221,66945
1220,43.0,0.120440986,67489
1230,42.0,0.120819526,68038
1240,43.0,0.122613228,68589
1250,43.0,0.123034573,69138
1260,43.0,0.123420913,69682
1270,43.0,0.123777472,70229
1280,42.0,0.124151379,70780
1290,43.0,0.124522877,71327
1300,44.0,0.12491397,71871
1310,43.0,0.131455956,72424
1320,43.0,0.131891404,72971
1330,42.0,0.132266594,73521
1340,42.0,0.132658046,74067
1350,42.0,0.133249363,74612
1360,42.0,0.133645007,75158
1370,42.0,0.134085246,75706
1380,42.0,0.134560791,76261
1390,43.0,0.136290294,76808
1400,43.0,0.136692475,77356
1410,44.0,0.137076695,77903
1420,43.0,0.137470318,78457
1430,44.0,0.137877056,78998
1440,44.0,0.1386415,79540
1450,44.0,0.139118199,80086
1460,45.0,0.140797671,80630
1470,44.0,0.14118025,81179
1480,44.0,0.14155229,81731
1490,45.0,0.141914143,82282
1500,45.0,0.142285635,82830
1510,45.0,0.142650061,83380
1520,45.0,0.14303041,83924
1530,45.0,0.143406782,84469
1540,45.0,0.145053691,85016
1550,45.0,0.14654425,85562
1560,44.0,0.146952859,86112
1570,44.0,0.14731747,86665
1580,44.0,0.147725895,87207
1590,44.0,0.148089497,87754
1600,44.0,0.148465261,88307
1610,44.0,0.150164078,88853
1620,44.0,0.150608375,89399
1630,44.0,0.15120091,89950
1640,44.0,0.151635767,90504
1650,45.0,0.15218375,91054
1660,45.0,0.15256377,91606
1670,47.0,0.153060492,92145
1680,45.0,0.153512962,92683
1690,45.0,0.155212297,93235
1700,45.0,0.155597214,93783
1710,45.0,0.155943185,94334
1720,44.0,0.156305236,94874
1730,45.0,0.156693567,95423
1740,45.0,0.157111672,95968
1750,44.0,0.157502683,96516
1760,44.0,0.159139044,97064
1770,44.0,0.159496701,97614
1780,44.0,0.159870647,98184
1790,44.0,0.160303187,98728
1800,44.0,0.160675255,99278
1810,44.0,0.161031735,99826
1820,44.0,0.161380629,100369
1830,44.0,0.161738019,100922
1840,45.0,0.163618183,101474
1850,45.0,0.163975722,102030
1860,45.0,0.164364549,102581
1870,44.0,0.164739003,103124
1880,44.0,0.165116931,103681
1890,44.0,0.1654733,104230
1900,44.0,0.165834416,104779
1910,44.0,0.167499764,105320
1920,44.0,0.167945938,105872
1930,45.0,0.168394738,106421
1940,44.0,0.168955962,106965
1950,44.0,0.169584484,107516
1960,44.0,0.169975728,108061
1970,45.0,0.170365897,108608
1980,45.0,0.170744955,109151
1990,45.0,0.174132255,109690
2000,44.0,0.174493797,110236
2010,45.0,0.175066118,110782
2020,44.0,0.175449212,111336
2030,44.0,0.175853546,111880
2040,44.0,0.176237859,112435
2050,44.0,0.176608979,112979
2060,45.0,0.176975679,113534
2070,50.0,0.178645663,114087
2080,50.0,0.179028964,114635
2090,53.0,0.179434539,115185
2100,52.0,0.179813471,115742
2110,53.0,0.180196122,116294
2120,53.0,0.180572724,116851
2130,54.0,0.181105693,117396
2140,55.0,0.183026397,117959
2150,55.0,0.183410765,118513
2160,55.0,0.183788073,119062
2170,55.0,0.184163923,119603
2180,56.0,0.18458853,120168
2190,55.0,0.184973299,120719
2200,55.0,0.185361552,121260
2210,55.0,0.18571762,121804
2220,54.0,0.18746576,122350
2230,55.0,0.187920316,122892
2240,55.0,0.188342854,123441
2250,56.0,0.188728015,123993
2260,57.0,0.189074259,124533
2270,58.0,0.189431996,125085
2280,66.0,0.189783787,125629
2290,64.0,0.1961242,126178
2300,66.0,0.196496193,126733
2310,65.0,0.196857916,127279
2320,65.0,0.197236112,127827
2330,66.0,0.197604801,128370
2340,66.0,0.197988209,128919
2350,65.0,0.198362925,129464
2360,65.0,0.198742176,130009
2370,65.0,0.203540657,130566
2380,64.0,0.203936261,131114
2390,64.0,0.204295634,131657
2400,64.0,0.204679387,132212
2410,64.0,0.205028431,132758
2420,64.0,0.205594958,133305
2430,64.0,0.206067541,133853
2440,64.0,0.208231063,134398
2450,64.0,0.208668521,134949
2460,64.0,0.209157817,135492
2470,64.0,0.213840112,136043
2480,64.0,0.214217517,136592
2490,64.0,0.214567451,137140
2500,64.0,0.214952661,137692
2510,64.0,0.215293582,138238
