iterations,fitness,time,fevals
0,498.0,2.67759999995e-05,11
10,494.0,4.27799999994e-05,21
20,494.0,6.24349999994e-05,31
30,502.0,7.88049999993e-05,41
40,502.0,9.65569999991e-05,51
50,504.0,0.000114871999999,61
60,506.0,0.000129415,71
70,512.0,0.000148286,81
80,512.0,0.000163715999999,91
90,512.0,0.000183316999999,101
100,514.0,0.000215824,111
110,516.0,0.000261029,121
120,518.0,0.00028084,131
130,524.0,0.000299222000001,141
140,530.0,0.000319329000001,151
150,530.0,0.000334732000001,161
160,530.0,0.000353078000001,171
170,532.0,0.000369251,181
180,534.0,0.000396071000001,191
190,540.0,0.000411673000001,201
200,542.0,0.000430932000001,211
210,546.0,0.000445643000002,221
220,548.0,0.000462952000001,231
230,548.0,0.000482110000001,241
240,552.0,0.000498074000001,251
250,554.0,0.000517000000001,261
260,558.0,0.000532139000001,271
270,558.0,0.000568161,281
280,560.0,0.000584232,291
290,562.0,0.000603251,301
300,562.0,0.000619678000001,311
310,564.0,0.000636535000001,321
320,564.0,0.000654692,331
330,564.0,0.000670628,341
340,566.0,0.006278017,351
350,570.0,0.006307529,361
360,572.0,0.006325149,371
370,576.0,0.00634414,381
380,578.0,0.006360033,391
390,580.0,0.006402931,401
400,580.0,0.006419673,411
410,582.0,0.006438689,421
420,584.0,0.006455963,431
430,584.0,0.006473919,441
440,584.0,0.006493534,451
450,584.0,0.006509832,461
460,586.0,0.006528709,471
470,588.0,0.00654436,481
480,588.0,0.006563321,491
490,590.0,0.006581408,501
500,590.0,0.006596867,511
510,590.0,0.006616124,521
520,592.0,0.006633923,531
530,596.0,0.006653511,541
540,596.0,0.006669789,551
550,598.0,0.006687111,561
560,598.0,0.006705144,571
570,598.0,0.006721275,581
580,598.0,0.006741524,591
590,598.0,0.006756093,601
600,598.0,0.0067748,611
610,598.0,0.006791005,621
620,598.0,0.006808974,631
630,598.0,0.006828319,641
640,601.0,0.006843285,651
650,601.0,0.006863215,661
660,601.0,0.006879198,671
670,601.0,0.006899134,681
680,603.0,0.006925427,691
690,605.0,0.006943051,701
700,605.0,0.00696235,711
710,607.0,0.006978646,721
720,607.0,0.006998165,731
730,607.0,0.007016136,741
740,607.0,0.007037629,751
750,607.0,0.007053812,761
760,611.0,0.007073391,771
770,611.0,0.007092628,781
780,611.0,0.007108749,791
790,611.0,0.007167339,801
800,611.0,0.00718612,811
810,613.0,0.007207103,821
820,613.0,0.007222295,831
830,613.0,0.007240492,841
840,613.0,0.007259857,851
850,613.0,0.007276934,861
860,613.0,0.007296389,871
870,613.0,0.007311911,881
880,613.0,0.007330399,891
890,613.0,0.007347466,901
900,615.0,0.007366177,911
910,615.0,0.007386927,921
920,617.0,0.007403384,931
930,617.0,0.007423157,941
940,617.0,0.007438774,951
950,619.0,0.007461083,961
960,621.0,0.007477246,971
970,623.0,0.008938052,981
980,627.0,0.008973718,991
990,629.0,0.008992547,1001
1000,631.0,0.0090123,1011
1010,631.0,0.009043493,1021
1020,633.0,0.009060202,1031
1030,633.0,0.009078778,1041
1040,633.0,0.00909523,1051
1050,637.0,0.009116753,1061
1060,637.0,0.00913137,1071
1070,641.0,0.009149774,1081
1080,641.0,0.009167794,1091
1090,643.0,0.009184109,1101
1100,645.0,0.00920492,1111
1110,645.0,0.009221138,1121
