iterations,fitness,time,fevals
0,496.0,2.9249e-05,11
10,496.0,5.1213e-05,21
20,498.0,7.0409e-05,31
30,502.0,8.9248e-05,41
40,504.0,0.000187015,51
50,504.0,0.00024577,61
60,504.0,0.00026745,71
70,506.0,0.000308608,81
80,506.0,0.000332009,91
90,506.0,0.0003591,101
100,508.0,0.00037751,111
110,512.0,0.000395553,121
120,512.0,0.000417497,131
130,514.0,0.000439292,141
140,516.0,0.000457476,151
150,518.0,0.000476199,161
160,520.0,0.000498746,171
170,520.0,0.00054945,181
180,520.0,0.000570448,191
190,522.0,0.00058949,201
200,522.0,0.000608444,211
210,524.0,0.000630665,221
220,524.0,0.000649151,231
230,526.0,0.000701779,241
240,528.0,0.000729056,251
250,532.0,0.000765878,261
260,536.0,0.000790947,271
270,536.0,0.003584446,281
280,536.0,0.003633401,291
290,544.0,0.003654795,301
300,544.0,0.003673809,311
310,546.0,0.003692835,321
320,548.0,0.003716183,331
330,548.0,0.003734838,341
340,550.0,0.003760789,351
350,550.0,0.003780214,361
360,550.0,0.003803578,371
370,550.0,0.003841855,381
380,550.0,0.003876858,391
390,550.0,0.003895819,401
400,550.0,0.003914834,411
410,550.0,0.003957953,421
420,552.0,0.003978115,431
430,552.0,0.004019914,441
440,552.0,0.004040392,451
450,552.0,0.004069326,461
460,552.0,0.004088017,471
470,552.0,0.00412539,481
480,556.0,0.004144583,491
490,556.0,0.004166854,501
500,556.0,0.004214552,511
510,556.0,0.004234311,521
520,556.0,0.00425287,531
530,556.0,0.004272274,541
540,556.0,0.004317734,551
550,558.0,0.00433911,561
560,562.0,0.004358375,571
570,564.0,0.004378061,581
580,568.0,0.004417425,591
590,572.0,0.004440218,601
600,572.0,0.004459863,611
610,572.0,0.004477992,621
620,574.0,0.004496524,631
630,576.0,0.004523077,641
640,578.0,0.004542664,651
650,578.0,0.004616605,661
660,578.0,0.004646916,671
670,580.0,0.004682428,681
680,584.0,0.004701983,691
690,590.0,0.004770235,701
700,590.0,0.004800558,711
710,590.0,0.004834177,721
720,592.0,0.004858437,731
730,592.0,0.004877683,741
740,594.0,0.004896561,751
750,596.0,0.004916103,761
760,598.0,0.004940122,771
770,598.0,0.004958958,781
780,600.0,0.004977626,791
790,600.0,0.004997147,801
800,600.0,0.007337473,811
